Year,Month,Tristan,Tristan_Residual,Gough,Gough_Residual
1898,7,12.86,-0.38293076,10.94,-0.66262341
1898,8,12.83,0.079816818,11.1,-0.027561188
1898,9,12.12,-0.45073414,10.44,-0.51451302
1898,10,12.35,-0.64182854,10.74,-0.56128025
1898,11,12.55,-1.4159794,10.88,-1.2848768
1898,12,13.58,-1.8274422,11.78,-1.6176205
1899,1,14.94,-1.7072554,12.75,-1.7099419
1899,2,15.85,-1.6279888,13.57,-1.6120186
1899,3,16.02,-1.3964577,13.66,-1.4681129
1899,4,15.58,-0.95957375,13.35,-1.0392027
1899,5,14.57,-0.60829544,12.68,-0.59677029
1899,6,13.49,-0.54304886,11.82,-0.51713467
1899,7,13.3,0.057069778,11.82,0.21737671
1899,8,12.93,0.1798172,11.5,0.37243843
1899,9,12.66,0.089265823,11.03,0.075487137
1899,10,13.03,0.038170815,11.19,-0.11128044
1899,11,13.32,-0.64597988,11.57,-0.59487724
1899,12,14.62,-0.78744221,12.41,-0.98762035
1900,1,16.030001,-0.61725426,13.61,-0.84994221
1900,2,16.52,-0.95798874,14.08,-1.1020184
1900,3,16.450001,-0.96645737,14.07,-1.0581131
1900,4,15.7,-0.83957386,13.41,-0.97920322
1900,5,14.37,-0.80829525,12.39,-0.88677025
1900,6,13.33,-0.70304871,11.54,-0.7971344
1900,7,12.34,-0.90293026,10.66,-0.94262314
1900,8,12.03,-0.72018337,10.24,-0.8875618
1900,9,11.86,-0.71073437,10.3,-0.65451241
1900,10,12.12,-0.87182903,10.32,-0.98128033
1900,11,13.06,-0.90597916,11.23,-0.9348774
1900,12,14.32,-1.0874424,12.22,-1.1776199
1901,1,15.28,-1.3672552,13.05,-1.4099417
1901,2,15.78,-1.6979895,13.38,-1.8020182
1901,3,16.139999,-1.2764587,13.81,-1.3181124
1901,4,15.6,-0.93957329,13.33,-1.0592031
1901,5,13.94,-1.2382956,11.88,-1.3967705
1901,6,12.7,-1.3330488,10.82,-1.5171347
1901,7,12.32,-0.92293072,10.6,-1.0026226
1901,8,11.95,-0.8001833,10.42,-0.70756149
1901,9,11.83,-0.7407341,10.19,-0.76451302
1901,10,12.84,-0.15182877,11.07,-0.23128033
1901,11,14,0.034020424,12.13,-0.034876823
1901,12,15.39,-0.01744175,13.24,-0.15762043
1902,1,17.219999,0.57274437,14.79,0.3300581
1902,2,17.58,0.10201073,15.13,-0.052018166
1902,3,17.26,-0.1564579,14.82,-0.3081131
1902,4,15.38,-1.1595736,13.01,-1.3792028
1902,5,14.05,-1.1282949,12,-1.2767706
1902,6,13.62,-0.41304874,11.71,-0.62713432
1902,7,12.51,-0.73293018,10.55,-1.0526228
1902,8,11.99,-0.76018333,10.09,-1.0375614
1902,9,12.13,-0.44073391,10.19,-0.76451302
1902,10,12.84,-0.15182877,10.86,-0.44128036
1902,11,14.11,0.14402008,11.96,-0.2048769
1902,12,14.79,-0.61744213,12.48,-0.91762066
1903,1,15.5,-1.1472549,13.16,-1.299942
1903,2,16.879999,-0.59799004,14.32,-0.86201859
1903,3,16.99,-0.42645836,14.47,-0.65811253
1903,4,16.01,-0.52957344,13.69,-0.69920349
1903,5,14.48,-0.69829559,12.42,-0.85677052
1903,6,13.6,-0.43304825,11.77,-0.5671339
1903,7,13.62,0.37706947,11.83,0.22737694
1903,8,13.18,0.4298172,11.4,0.27243805
1903,9,12.54,-0.030734062,10.65,-0.30451298
1903,10,12.58,-0.41182899,10.71,-0.59127998
1903,11,13.59,-0.37597942,11.75,-0.41487694
1903,12,15.08,-0.32744217,13.13,-0.26762009
1904,1,16.1,-0.54725456,13.96,-0.49994183
1904,2,16.77,-0.70798874,14.38,-0.80201817
1904,3,16.959999,-0.45645905,14.73,-0.39811325
1904,4,16.290001,-0.24957275,14.06,-0.32920265
1904,5,15.02,-0.15829468,13.11,-0.16677094
1904,6,14.23,0.19695091,12.5,0.16286564
1904,7,13.2,-0.042930603,11.39,-0.21262264
1904,8,12.66,-0.090183258,10.8,-0.32756138
1904,9,12.61,0.039265633,10.76,-0.19451237
1904,10,13.33,0.33817101,11.49,0.18871975
1904,11,14.13,0.16402054,12.42,0.25512314
1904,12,15.23,-0.17744255,13.14,-0.25761986
1905,1,17.290001,0.64274597,14.94,0.48005772
1905,2,18.780001,1.3020115,16.280001,1.0979824
1905,3,17.940001,0.5235424,15.7,0.57188702
1905,4,16.57,0.030426025,14.47,0.080797195
1905,5,15.29,0.11170483,13.41,0.13322926
1905,6,14.44,0.40695095,12.71,0.37286568
1905,7,13.81,0.56707001,12.01,0.40737724
1905,8,13.44,0.68981647,11.63,0.50243855
1905,9,13.12,0.54926586,11.42,0.46548748
1905,10,13.31,0.3181715,11.59,0.28872013
1905,11,13.92,-0.0459795,12.24,0.075122833
1905,12,15.18,-0.22744179,13.28,-0.11762047
1906,1,16.209999,-0.43725586,13.86,-0.59994221
1906,2,17.51,0.032011032,15.27,0.087982178
1906,3,17.969999,0.55354118,15.55,0.4218874
1906,4,16.9,0.36042595,14.64,0.25079727
1906,5,15,-0.17829514,13.16,-0.11677074
1906,6,13.68,-0.35304832,11.97,-0.36713409
1906,7,13.04,-0.20293045,11.61,0.007376671
1906,8,12.58,-0.17018318,11.09,-0.037561417
1906,9,12.46,-0.11073399,10.9,-0.054512978
1906,10,12.9,-0.0918293,11.04,-0.26128006
1906,11,14.37,0.40402031,12.45,0.28512287
1906,12,16.4,0.99255753,14.32,0.92237949
1907,1,17.959999,1.3127441,15.62,1.160058
1907,2,18.49,1.0120106,16.209999,1.0279808
1907,3,18.610001,1.1935425,16.26,1.1318874
1907,4,16.629999,0.090425491,14.3,-0.089202881
1907,5,15.31,0.13170528,13.33,0.053229332
1907,6,14.24,0.20695114,12.36,0.022865295
1907,7,13.44,0.19706917,11.83,0.22737694
1907,8,12.8,0.049817085,11.17,0.042438507
1907,9,12.64,0.069266319,10.94,-0.014513016
1907,10,13.13,0.1381712,11.27,-0.031279564
1907,11,14.04,0.074020386,12.14,-0.024876595
1907,12,15.51,0.10255814,13.51,0.11238003
1908,1,17.82,1.1727448,15.48,1.0200577
1908,2,18.959999,1.4820099,16.360001,1.1779823
1908,3,18.34,0.92354202,15.79,0.66188717
1908,4,16.549999,0.010425568,14.1,-0.28920269
1908,5,15.25,0.071704865,12.99,-0.28677082
1908,6,14.62,0.58695126,12.74,0.40286541
1908,7,14.45,1.2070694,12.65,1.0473766
1908,8,13.93,1.1798172,12.03,0.90243816
1908,9,12.96,0.38926601,11.15,0.19548702
1908,10,13.03,0.038170815,11.07,-0.23128033
1908,11,14.1,0.13402081,11.95,-0.21487713
1908,12,14.77,-0.63744164,12.52,-0.87761974
1909,1,15.51,-1.1372547,12.99,-1.4699421
1909,2,16.790001,-0.68798828,14.22,-0.96201801
1909,3,17.309999,-0.10645866,14.92,-0.20811272
1909,4,16.57,0.030426025,14.15,-0.23920345
1909,5,14.83,-0.34829521,13,-0.27677059
1909,6,13.74,-0.29304886,12.03,-0.30713463
1909,7,12.8,-0.44293022,11.18,-0.42262268
1909,8,12.56,-0.19018269,10.92,-0.20756149
1909,9,12.34,-0.23073387,10.74,-0.21451283
1909,10,12.61,-0.38182926,10.69,-0.61128044
1909,11,13.87,-0.095979691,12.09,-0.074876785
1909,12,15.43,0.022558212,13.54,0.14237976
1910,1,16.969999,0.32274437,14.8,0.34005833
1910,2,17.84,0.36201096,15.51,0.32798195
1910,3,18.18,0.76354218,15.93,0.80188751
1910,4,17.1,0.56042671,15.19,0.80079651
1910,5,16,0.82170486,14.32,1.0432291
1910,6,14.83,0.79695129,13.41,1.0728655
1910,7,13.59,0.34706974,12.15,0.54737663
1910,8,13.08,0.32981682,11.49,0.3624382
1910,9,13.01,0.4392662,11.35,0.39548779
1910,10,12.78,-0.21182919,11.06,-0.2412796
1910,11,13.45,-0.51597977,11.53,-0.6348772
1910,12,15.05,-0.3574419,12.63,-0.76762009
1911,1,16.09,-0.55725479,13.56,-0.89994144
1911,2,16.99,-0.48798943,14.52,-0.66201782
1911,3,17.030001,-0.38645744,14.55,-0.5781126
1911,4,16.41,-0.12957382,14.2,-0.18920326
1911,5,15.36,0.18170452,13.38,0.10322952
1911,6,14.12,0.086951256,12.44,0.10286522
1911,7,13.19,-0.052930832,11.47,-0.13262272
1911,8,12.72,-0.030182838,10.93,-0.19756126
1911,9,12.47,-0.10073376,10.88,-0.074512482
1911,10,12.39,-0.60182858,10.84,-0.46127987
1911,11,13.26,-0.70597935,11.46,-0.7048769
1911,12,14.32,-1.0874424,12.38,-1.0176201
1912,1,14.86,-1.7872553,12.8,-1.6599417
1912,2,16.65,-0.82798958,14.36,-0.82201862
1912,3,17.15,-0.26645851,14.75,-0.37811279
1912,4,16.26,-0.27957344,14.09,-0.29920292
1912,5,14.62,-0.55829525,12.69,-0.58677101
1912,6,13.64,-0.39304829,11.85,-0.48713398
1912,7,13.04,-0.20293045,11.32,-0.28262329
1912,8,12.34,-0.41018295,10.75,-0.37756157
1912,9,11.72,-0.85073376,10.12,-0.83451271
1912,10,12.1,-0.89182854,10.55,-0.75127983
1912,11,13.02,-0.94597912,11.27,-0.89487648
1912,12,14.81,-0.59744167,12.83,-0.56762028
1913,1,17.25,0.60274506,15.26,0.80005836
1913,2,16.99,-0.48798943,14.83,-0.35201836
1913,3,16.76,-0.6564579,14.67,-0.45811272
1913,4,15.92,-0.61957359,13.83,-0.55920315
1913,5,14.51,-0.66829491,12.57,-0.7067709
1913,6,13.03,-1.0030489,11.25,-1.0871344
1913,7,12.37,-0.87293053,10.74,-0.86262321
1913,8,12.31,-0.44018269,10.86,-0.26756191
1913,9,12.36,-0.21073437,10.83,-0.12451267
1913,10,12.33,-0.66182899,10.7,-0.60128021
1913,11,12.66,-1.3059797,10.94,-1.2248774
1913,12,14.11,-1.2974424,12.14,-1.2576199
1914,1,16.540001,-0.10725403,14.17,-0.28994179
1914,2,17.67,0.19201088,15.16,-0.022018433
1914,3,17.530001,0.11354256,14.95,-0.17811298
1914,4,16.26,-0.27957344,14.01,-0.37920284
1914,5,15.14,-0.038294792,13.37,0.093229294
1914,6,13.76,-0.2730484,12.14,-0.19713402
1914,7,13.4,0.15706921,11.92,0.31737709
1914,8,12.34,-0.41018295,10.89,-0.23756123
1914,9,12.45,-0.12073421,10.99,0.035487175
1914,10,12.97,-0.021828651,11.31,0.008720398
1914,11,13.35,-0.61597919,11.52,-0.64487648
1914,12,16.379999,0.97255707,13.85,0.45238018
1915,1,17,0.35274506,14.57,0.11005783
1915,2,17.92,0.44201088,15.79,0.60798168
1915,3,17.48,0.063541412,15.24,0.11188698
1915,4,16.73,0.19042587,14.72,0.3307972
1915,5,14.93,-0.24829483,12.7,-0.57677078
1915,6,14.51,0.4769516,12.45,0.11286545
1915,7,13.9,0.65706921,11.94,0.33737659
1915,8,12.91,0.15981674,11.15,0.022438049
1915,9,12.57,-0.000734329,10.99,0.035487175
1915,10,13.08,0.088171005,11.3,-0.001279831
1915,11,14.27,0.30402088,12.33,0.16512299
1915,12,15.4,-0.007442474,13.1,-0.29761982
1916,1,16.040001,-0.60725403,13.8,-0.65994167
1916,2,17.040001,-0.43798828,14.83,-0.35201836
1916,3,18.27,0.85354233,16.139999,1.0118866
1916,4,16.83,0.29042625,14.95,0.56079674
1916,5,15.07,-0.10829544,13.23,-0.046771049
1916,6,13.27,-0.76304817,11.44,-0.89713478
1916,7,12.51,-0.73293018,10.88,-0.72262287
1916,8,11.96,-0.79018307,10.36,-0.76756191
1916,9,11.76,-0.8107338,10.12,-0.83451271
1916,10,12.22,-0.77182865,10.51,-0.79127979
1916,11,13.8,-0.16597939,11.97,-0.19487667
1916,12,14.82,-0.5874424,12.75,-0.6476202
1917,1,16.08,-0.56725502,13.89,-0.56994152
1917,2,18.110001,0.63201141,15.72,0.53798199
1917,3,17.809999,0.39354134,15.51,0.38188744
1917,4,17.02,0.48042679,14.92,0.530797
1917,5,15.67,0.49170494,13.89,0.61322975
1917,6,13.91,-0.12304878,12.39,0.052865982
1917,7,13.06,-0.18292999,11.7,0.097376823
1917,8,13.39,0.63981724,12.17,1.0424385
1917,9,13.65,1.0792656,12.49,1.5354872
1917,10,13.88,0.8881712,12.72,1.4187202
1917,11,13.91,-0.055979729,12.12,-0.044877052
1917,12,15.74,0.33255768,13.58,0.18237972
1918,1,17.059999,0.41274452,14.66,0.20005798
1918,2,18.040001,0.56201172,16,0.81798172
1918,3,18.27,0.85354233,16.5,1.3718872
1918,4,17.18,0.64042664,15.52,1.1307974
1918,5,15.39,0.21170521,13.9,0.62322903
1918,6,13.41,-0.62304878,11.85,-0.48713398
1918,7,13.22,-0.022930145,11.38,-0.22262287
1918,8,13.04,0.28981686,11.27,0.14243889
1918,9,12.62,0.049265862,10.98,0.025486946
1918,10,13.08,0.088171005,11.46,0.15872002
1918,11,13.72,-0.24597931,11.82,-0.34487724
1918,12,14.79,-0.61744213,12.54,-0.85762024
1919,1,16.68,0.032745361,14.09,-0.36994171
1919,2,17,-0.4779892,14.63,-0.55201817
1919,3,17.700001,0.28354263,15.55,0.4218874
1919,4,17.110001,0.57042694,15.1,0.71079731
1919,5,16.17,0.99170494,15.19,1.913229
1919,6,13.76,-0.2730484,12.12,-0.21713448
1919,7,12.38,-0.8629303,10.71,-0.89262295
1919,8,12.32,-0.43018341,10.44,-0.68756199
1919,9,12.31,-0.2607336,10.57,-0.3845129
1919,10,12.91,-0.081829071,10.88,-0.42127991
1919,11,13.71,-0.25597954,11.73,-0.4348774
1919,12,15.01,-0.39744186,12.75,-0.6476202
1920,1,15.94,-0.70725536,13.78,-0.67994213
1920,2,17.18,-0.29798889,14.78,-0.40201855
1920,3,17.059999,-0.35645866,14.61,-0.51811314
1920,4,15.77,-0.76957321,13.38,-1.009203
1920,5,14.31,-0.86829472,12.09,-1.1867704
1920,6,13.39,-0.64304829,11.53,-0.80713463
1920,7,12.75,-0.49293041,10.99,-0.61262321
1920,8,12.17,-0.58018303,10.26,-0.86756134
1920,9,12.88,0.30926609,11.06,0.10548782
1920,10,13.44,0.44817066,11.61,0.30871964
1920,11,13.87,-0.095979691,11.88,-0.28487682
1920,12,14.92,-0.48744202,12.87,-0.52762032
1921,1,16.33,-0.31725502,14.07,-0.38994217
1921,2,17.23,-0.24798965,14.7,-0.48201847
1921,3,17.1,-0.31645775,14.97,-0.15811253
1921,4,15.11,-1.429574,13.2,-1.1892033
1921,5,14.33,-0.84829521,12.54,-0.73677063
1921,6,12.86,-1.173049,10.82,-1.5171347
1921,7,13.11,-0.13293076,11.23,-0.37262344
1921,8,13.29,0.53981686,11.82,0.69243813
1921,9,12.99,0.41926575,11.52,0.56548786
1921,10,13.83,0.83817101,12.43,1.1287203
1921,11,12.83,-1.1359797,10.84,-1.3248768
1921,12,15.26,-0.14744186,13.4,0.002379417
1922,1,15.65,-0.99725533,13.57,-0.88994217
1922,2,17.25,-0.2279892,15.03,-0.15201855
1922,3,17.4,-0.016458511,15.19,0.061886787
1922,4,16.16,-0.37957382,14.16,-0.22920322
1922,5,14.5,-0.67829514,12.57,-0.7067709
1922,6,13.57,-0.46304893,11.79,-0.5471344
1922,7,13.23,-0.01293087,11.27,-0.33262253
1922,8,12.91,0.15981674,11.17,0.042438507
1922,9,12.88,0.30926609,11.06,0.10548782
1922,10,13.32,0.32817078,11.59,0.28872013
1922,11,14.06,0.094020844,12.23,0.065122604
1922,12,15.48,0.072557449,13.37,-0.027620316
1923,1,16.16,-0.4872551,13.68,-0.77994156
1923,2,16.75,-0.7279892,14.05,-1.1320181
1923,3,17.280001,-0.13645744,14.69,-0.43811321
1923,4,17.780001,1.240427,15.49,1.1007967
1923,5,16.290001,1.1117058,14.21,0.93322945
1923,6,14.13,0.096951485,12.37,0.032865524
1923,7,13.17,-0.072930336,11.51,-0.092622757
1923,8,12.07,-0.68018341,10.19,-0.93756199
1923,9,11.94,-0.63073444,10.12,-0.83451271
1923,10,12.7,-0.29182911,11.05,-0.25127983
1923,11,13.79,-0.17597961,11.95,-0.21487713
1923,12,15.05,-0.3574419,12.95,-0.44762039
1924,1,15.92,-0.72725487,13.66,-0.79994202
1924,2,16.9,-0.57798958,14.47,-0.71201801
1924,3,16.709999,-0.70645905,14.53,-0.59811306
1924,4,16.469999,-0.069574356,14.46,0.070796967
1924,5,15.95,0.77170467,14.22,0.94322968
1924,6,15.26,1.2269516,13.7,1.3628654
1924,7,14.11,0.86706924,12.63,1.0273771
1924,8,12.54,-0.21018314,10.87,-0.25756168
1924,9,11.14,-1.4307337,9.2799997,-1.6745129
1924,10,12.14,-0.85182858,10.27,-1.0312796
1924,11,13.55,-0.41597939,11.55,-0.61487675
1924,12,15.8,0.3925581,13.74,0.34237957
1925,1,17.110001,0.46274567,14.86,0.40005779
1925,2,17.209999,-0.26799011,14.79,-0.39201832
1925,3,16.629999,-0.78645897,14.25,-0.87811279
1925,4,16.08,-0.45957375,14.08,-0.30920315
1925,5,14.65,-0.52829552,12.92,-0.35677052
1925,6,13.75,-0.28304863,12.12,-0.21713448
1925,7,12.78,-0.46293068,11.11,-0.49262333
1925,8,12.02,-0.73018265,10.34,-0.78756142
1925,9,12.48,-0.090734482,10.93,-0.024512291
1925,10,13.4,0.4081707,11.85,0.54872036
1925,11,13.75,-0.21597958,12.24,0.075122833
1925,12,13.99,-1.4174423,12.07,-1.3276205
1926,1,15.08,-1.567255,13.15,-1.3099422
1926,2,15.92,-1.5579891,13.74,-1.4420185
1926,3,16.42,-0.99645805,14.4,-0.72811317
1926,4,16.49,-0.049573898,14.5,0.11079693
1926,5,15.43,0.25170517,13.59,0.31322956
1926,6,14,-0.03304863,12.19,-0.14713478
1926,7,14,0.75706959,12.47,0.86737728
1926,8,13.18,0.4298172,11.72,0.5924387
1926,9,12.54,-0.030734062,10.78,-0.17451286
1926,10,11.93,-1.0618286,10.12,-1.1812801
1926,11,13.1,-0.86597919,11.14,-1.0248766
1926,12,14.34,-1.0674419,12.22,-1.1776199
1927,1,16.870001,0.2227459,14.53,0.070057869
1927,2,17.59,0.11201096,15.15,-0.032018661
1927,3,16.809999,-0.60645866,14.52,-0.60811234
1927,4,15.89,-0.64957333,13.76,-0.62920284
1927,5,15.18,0.00170517,13.21,-0.066770554
1927,6,13.93,-0.10304832,12.26,-0.077134132
1927,7,13.13,-0.1129303,11.54,-0.062623024
1927,8,13.09,0.33981705,11.4,0.27243805
1927,9,13.29,0.71926594,11.55,0.59548759
1927,10,12.68,-0.31182861,10.8,-0.50127983
1927,11,13.18,-0.78597927,11.34,-0.82487679
1927,12,14.26,-1.1474419,12.23,-1.1676207
1928,1,16.17,-0.47725487,13.67,-0.78994179
1928,2,18.209999,0.73200989,15.56,0.37798214
1928,3,17.719999,0.30354118,15.13,0.001887322
1928,4,16.469999,-0.069574356,14.55,0.16079712
1928,5,14.35,-0.82829475,12.63,-0.64677048
1928,6,13.15,-0.88304901,11.38,-0.95713425
1928,7,12.49,-0.75293064,10.49,-1.1126232
1928,8,12.6,-0.15018272,10.67,-0.45756149
1928,9,12.59,0.019266129,10.69,-0.26451302
1928,10,13.48,0.48817062,11.69,0.38871956
1928,11,13.83,-0.13597965,11.99,-0.17487717
1928,12,15.09,-0.31744194,12.83,-0.56762028
1929,1,15.69,-0.95725536,13.22,-1.2399416
1929,2,16.02,-1.4579887,13.54,-1.6420183
1929,3,16.290001,-1.1264572,13.94,-1.1881132
1929,4,15.29,-1.2495737,13.11,-1.2792034
1929,5,13.8,-1.3782949,11.92,-1.3567705
1929,6,12.91,-1.1230488,11.15,-1.1871347
1929,7,14.03,0.78706932,12.78,1.1773767
1929,8,12.97,0.21981716,11.63,0.50243855
1929,9,13.09,0.51926613,11.55,0.59548759
1929,10,13.52,0.52817154,11.98,0.67871952
1929,11,13.64,-0.32597923,12.15,-0.014877319
1929,12,14.97,-0.43744183,13.14,-0.25761986
1930,1,16.32,-0.32725525,14.33,-0.12994194
1930,2,17.18,-0.29798889,14.91,-0.27201843
1930,3,17.870001,0.45354271,15.69,0.56188679
1930,4,16.190001,-0.34957314,14.07,-0.31920338
1930,5,14.75,-0.42829514,12.78,-0.49677086
1930,6,13.47,-0.56304836,11.72,-0.61713409
1930,7,13.35,0.10706997,11.67,0.06737709
1930,8,13.25,0.49981689,11.86,0.73243809
1930,9,12.5,-0.070734024,10.95,-0.004512787
1930,10,12.51,-0.48182869,10.92,-0.38127995
1930,11,13.05,-0.91597939,11.26,-0.90487671
1930,12,14.25,-1.1574421,12.22,-1.1776199
1931,1,15.8,-0.84725475,13.56,-0.89994144
1931,2,16.74,-0.73798943,14.53,-0.65201855
1931,3,16.02,-1.3964577,14.01,-1.1181126
1931,4,14.85,-1.6895733,12.93,-1.4592028
1931,5,13.21,-1.9682951,11.15,-2.126771
1931,6,12.94,-1.093049,11.49,-0.84713459
1931,7,12.64,-0.60293007,11.32,-0.28262329
1931,8,12.78,0.029816628,11.45,0.32243824
1931,9,12.42,-0.15073395,10.87,-0.084512711
1931,10,12.71,-0.28182888,11.34,0.038720131
1931,11,12.93,-1.0359793,11.42,-0.74487686
1931,12,14.18,-1.2274418,12.36,-1.0376205
1932,1,15.93,-0.71725464,13.91,-0.54994202
1932,2,17.83,0.35201073,15.36,0.17798138
1932,3,17.41,-0.006458283,15.1,-0.028112411
1932,4,15.85,-0.68957329,13.71,-0.67920303
1932,5,14.41,-0.76829529,12.63,-0.64677048
1932,6,13.6,-0.43304825,11.82,-0.51713467
1932,7,12.57,-0.67293072,10.56,-1.0426226
1932,8,12.02,-0.73018265,10.13,-0.99756145
1932,9,11.94,-0.63073444,10.25,-0.7045126
1932,10,12.66,-0.33182907,10.78,-0.52128029
1932,11,13.75,-0.21597958,11.65,-0.51487732
1932,12,15.39,-0.01744175,13.23,-0.16762066
1933,1,16.59,-0.057254791,14.23,-0.22994232
1933,2,17.440001,-0.037988663,15.12,-0.062018394
1933,3,16.889999,-0.52645874,14.6,-0.52811241
1933,4,16.200001,-0.33957291,14.16,-0.22920322
1933,5,13.51,-1.6682949,11.73,-1.546771
1933,6,12.86,-1.173049,11.26,-1.0771341
1933,7,13.77,0.52707005,12.19,0.58737659
1933,8,12.99,0.23981667,11.25,0.12243843
1933,9,11.85,-0.72073364,10.27,-0.68451214
1933,10,12.23,-0.76182938,10.73,-0.57128048
1933,11,13.87,-0.095979691,12.35,0.18512344
1933,12,15.54,0.13255787,13.65,0.25237942
1934,1,17.059999,0.41274452,14.94,0.48005772
1934,2,17.129999,-0.34799004,14.83,-0.35201836
1934,3,18,0.58354187,15.7,0.57188702
1934,4,17.09,0.55042648,14.86,0.47079659
1934,5,14.38,-0.79829502,12.29,-0.98677063
1934,6,14.58,0.54695129,13.07,0.73286533
1934,7,13.35,0.10706997,11.81,0.20737743
1934,8,12.4,-0.35018349,10.94,-0.18756199
1934,9,11.66,-0.91073418,10.22,-0.73451233
1934,10,12.31,-0.6818285,10.65,-0.6512804
1934,11,13.51,-0.45597935,11.67,-0.49487686
1934,12,14.52,-0.88744164,12.63,-0.76762009
1935,1,15.68,-0.96725464,13.49,-0.96994209
1935,2,17.23,-0.24798965,15.15,-0.032018661
1935,3,17.530001,0.11354256,15.41,0.28188705
1935,4,16.68,0.14042664,14.68,0.29079723
1935,5,15.07,-0.10829544,13.25,-0.026770592
1935,6,13.93,-0.10304832,12.38,0.042865753
1935,7,13.04,-0.20293045,11.42,-0.18262291
1935,8,12.65,-0.10018349,10.95,-0.17756176
1935,9,12.4,-0.17073441,10.52,-0.43451214
1935,10,13.16,0.16817093,11.39,0.088720322
1935,11,14.76,0.79402065,12.8,0.63512325
1935,12,16.200001,0.79255867,14.27,0.87238026
1936,1,16.440001,-0.20725441,14.26,-0.19994164
1936,2,17.49,0.012010574,15.05,-0.13201809
1936,3,16.91,-0.50645828,14.75,-0.37811279
1936,4,15.95,-0.58957386,13.78,-0.60920334
1936,5,15.36,0.18170452,13.46,0.18322945
1936,6,13.79,-0.24304867,11.98,-0.35713482
1936,7,13.69,0.44706917,11.94,0.33737659
1936,8,12.68,-0.0701828,10.99,-0.1375618
1936,9,12.57,-0.000734329,10.91,-0.044512749
1936,10,12.97,-0.021828651,11.47,0.16872025
1936,11,13.78,-0.18597984,12.09,-0.074876785
1936,12,15.31,-0.097441673,13.36,-0.037620544
1937,1,16.75,0.10274506,14.42,-0.039941788
1937,2,17.6,0.12201118,15.26,0.077981949
1937,3,17.25,-0.16645813,14.94,-0.18811321
1937,4,16.389999,-0.14957428,14.22,-0.1692028
1937,5,14.97,-0.20829487,13.11,-0.16677094
1937,6,14.04,0.006951332,12.43,0.092865944
1937,7,12.93,-0.31293011,11.2,-0.40262318
1937,8,12.23,-0.52018356,10.57,-0.55756187
1937,9,12.67,0.099266052,11.22,0.26548767
1937,10,12.55,-0.44182873,11.01,-0.29127979
1937,11,13.75,-0.21597958,12.16,-0.004877091
1937,12,15.18,-0.22744179,13.33,-0.067620277
1938,1,16.57,-0.077255249,14.6,0.14005852
1938,2,17.370001,-0.10798836,15.41,0.22798157
1938,3,17.370001,-0.046457291,15.37,0.24188709
1938,4,16.030001,-0.50957298,14.1,-0.28920269
1938,5,14.77,-0.40829468,13.13,-0.14677048
1938,6,13.83,-0.20304871,12.21,-0.12713432
1938,7,13.38,0.1370697,11.79,0.18737698
1938,8,12.78,0.029816628,11.21,0.082438469
1938,9,12.44,-0.13073444,10.76,-0.19451237
1938,10,13.3,0.30817127,11.47,0.16872025
1938,11,14.56,0.59402084,12.65,0.48512268
1938,12,15.87,0.46255779,13.87,0.47237968
1939,1,17.42,0.77274513,15.2,0.74005795
1939,2,18.200001,0.72201157,15.82,0.63798141
1939,3,18.65,1.2335415,16.280001,1.1518879
1939,4,17.440001,0.90042686,15.29,0.90079689
1939,5,16.07,0.89170456,14.06,0.78322983
1939,6,15.03,0.9969511,13.34,1.0028658
1939,7,12.82,-0.42293072,11.16,-0.44262314
1939,8,12.37,-0.38018322,10.67,-0.45756149
1939,9,11.29,-1.2807341,9.9899998,-0.96451283
1939,10,12.24,-0.75182915,10.86,-0.44128036
1939,11,14.45,0.48402023,12.93,0.76512337
1939,12,15.73,0.32255745,14.02,0.62238026
1940,1,15.97,-0.67725468,13.9,-0.55994225
1940,2,16.719999,-0.75798988,14.53,-0.65201855
1940,3,16.799999,-0.61645889,14.65,-0.47811317
1940,4,16.02,-0.51957321,13.75,-0.63920307
1940,5,14.79,-0.38829517,12.59,-0.68677044
1940,6,13.74,-0.29304886,11.66,-0.67713451
